Sales_ID;name;year;selling_price;km_driven;Region;State or Province;City;fuel;seller_type;transmission;owner;mileage;engine;max_power;torque;seats;sold
2379;Ford;2015;41500;100581;West;California;South Lake Tahoe;Diesel;Dealer;Manual;First_Owner;25,83;1498;99;215Nm@ 1750-3000rpm;5;N
2400;Chevrolet;2011;41500;78432;South;Virginia;Portsmouth;Diesel;Individual;Manual;First_Owner;16,52;1991;123,7;305Nm@ 2000rpm;5;N
2691;Maruti;2020;41500;15000;Central;Iowa;Burlington;Petrol;Individual;Manual;First_Owner;15,37;1196;73;101Nm@ 3000rpm;5;N
2732;Toyota;2012;41500;125000;Central;Oklahoma;Shawnee;Diesel;Individual;Manual;Second_Owner;21,43;1364;87,2;205Nm@ 1800-2800rpm;5;N
2914;Hyundai;2012;41500;60000;Central;Illinois;Wheaton;Petrol;Dealer;Manual;First_Owner;17,7;1497;113,42;144.15nm@ 4500rpm;5;N
3125;Maruti;2013;41500;60000;Central;Oklahoma;Midwest City;Petrol;Individual;Manual;Second_Owner;18,5;1197;85,8;114Nm@ 4000rpm;5;N
3511;Honda;2015;41500;45000;East;New York;Depew;Petrol;Individual;Automatic;First_Owner;15,5;1198;86,7;109Nm@ 4500rpm;5;N
3727;Hyundai;2012;41500;80000;West;California;Lake Forest;Diesel;Individual;Manual;Second_Owner;22,32;1582;126,32;259.8Nm@ 1900-2750rpm;5;N
3823;Toyota;2014;41500;146000;East;New York;West Babylon;Diesel;Individual;Manual;First_Owner;23,59;1364;67,06;170Nm@ 1800-2400rpm;5;N
3904;Hyundai;2012;41500;82082;South;Florida;Lake Worth;Diesel;Dealer;Manual;First_Owner;22,54;1396;88,73;219.7Nm@ 1500-2750rpm;5;N
3964;Maruti;2013;41500;102996;Central;South Dakota;Rapid City;Diesel;Individual;Manual;Second_Owner;23,4;1248;74;190Nm@ 2000rpm;5;N
5027;Renault;2015;41500;120000;Central;Michigan;Garden City;Diesel;Individual;Manual;Second_Owner;21,04;1461;83,8;200Nm@ 1900rpm;7;N
5393;Maruti;2014;41500;46000;East;Maryland;Edgewood;Petrol;Dealer;Manual;First_Owner;21,63;998;67,04;90Nm@ 3500rpm;5;N
6608;Tata;2017;41500;15000;South;Arkansas;Springdale;Petrol;Individual;Manual;First_Owner;17,57;1193;88,7;140Nm@ 1500-4000rpm;5;N
7598;Hyundai;2014;41500;72000;Central;Nebraska;Kearney;Petrol;Dealer;Manual;First_Owner;18,6;1197;81,83;114.7Nm@ 4000rpm;5;N
7623;Volkswagen;2012;41500;80000;East;Massachusetts;West Springfield;Petrol;Individual;Manual;First_Owner;16,47;1198;73,9;110Nm@ 3750rpm;5;N
1837;Ford;2015;41600;40000;Central;Texas;Pasadena;Petrol;Individual;Automatic;First_Owner;17,01;1499;110,4;136Nm@ 4250rpm;5;Y
3399;Ford;2015;41600;40000;Central;Wisconsin;Wausau;Petrol;Individual;Automatic;First_Owner;17,01;1499;110,4;136Nm@ 4250rpm;5;N
4637;Volkswagen;2015;41600;80000;South;Florida;Gainesville;Diesel;Individual;Manual;First_Owner;20,14;1498;88,8;230Nm@ 1500-2500rpm;5;N
8015;Maruti;2012;41600;90000;Central;Texas;Coppell;Diesel;Individual;Manual;Second_Owner;22,9;1248;74;190Nm@ 2000rpm;5;N
208;Maruti;2018;42000;35000;Central;Texas;Houston;Petrol;Individual;Automatic;First_Owner;20,51;998;67;90Nm@ 3500rpm;5;Y
326;Maruti;2012;42000;120000;East;New York;New York City;Petrol;Individual;Automatic;First_Owner;17,4;1197;85,8;114Nm@ 4000rpm;5;Y
467;Chevrolet;2016;42000;110000;West;California;Los Angeles;Diesel;Individual;Manual;Second_Owner;18,2;1248;73,74;172.5Nm@ 1750rpm;7;Y
631;Maruti;2014;42000;80000;Central;Illinois;Chicago;Diesel;Individual;Manual;First_Owner;23,4;1248;74;190Nm@ 2000rpm;5;Y
716;Mahindra;2011;42000;100000;Central;Illinois;Chicago;Diesel;Individual;Manual;Second_Owner;13,5;2179;115;277.5Nm@ 1700-2200rpm;5;Y
769;Maruti;2012;42000;120000;Central;Michigan;Detroit;Diesel;Individual;Manual;Second_Owner;19,3;1248;73,9;190Nm@ 2000rpm;5;Y
801;Chevrolet;2016;42000;70000;West;Washington;Seattle;Diesel;Individual;Manual;First_Owner;18,2;1248;73,74;172.5Nm@ 1750rpm;7;Y
865;Tata;2017;42000;110000;East;Massachusetts;Boston;Diesel;Individual;Manual;First_Owner;24,7;1047;69;140Nm@ 1800-3000rpm;5;Y
1290;Hyundai;2014;42000;90000;Central;Wisconsin;Watertown;Diesel;Individual;Manual;Second_Owner;24,4;1120;71,01;180.4Nm@ 1750-2500rpm;5;Y
1493;Maruti;2015;42000;115000;Central;Illinois;Tinley Park;Diesel;Individual;Manual;Second_Owner;26,59;1248;74;190Nm@ 2000rpm;5;Y
1593;Mahindra;2012;42000;50000;East;Vermont;Burlington;Diesel;Individual;Manual;First_Owner;15,96;2523;62,1;195Nm@ 1400-2200rpm;7;Y
1616;Chevrolet;2013;42000;46815;East;Ohio;Hamilton;Diesel;Individual;Manual;Second_Owner;22,1;1248;76,9;205Nm@ 1750rpm;5;Y
1645;Hyundai;2013;42000;69000;West;Washington;Olympia;Diesel;Individual;Manual;Third_Owner;22,32;1582;126,32;259.8Nm@ 1900-2750rpm;5;Y
1787;Mahindra;2010;42000;160500;South;Arkansas;Fort Smith;Diesel;Individual;Manual;Fourth_Above_Owner;13,5;2179;115;277.5Nm@ 1700-2200rpm;5;Y
1940;Honda;2014;42000;100000;East;New York;Yonkers;Diesel;Individual;Manual;Second_Owner;25,8;1498;98,6;200Nm@ 1750rpm;5;Y
2034;Maruti;2020;42000;25000;East;Ohio;Mansfield;Petrol;Individual;Manual;First_Owner;21,63;998;67,04;90Nm@ 3500rpm;5;Y
2270;Maruti;2017;42000;30000;East;Ohio;Xenia;Petrol;Individual;Manual;First_Owner;20,51;998;67,04;90Nm@ 3500rpm;5;N
3016;Hyundai;2019;42000;20000;South;Louisiana;Terrytown;Petrol;Individual;Manual;Second_Owner;20,3;1086;68;99Nm@ 4500rpm;5;N
3575;Maruti;2013;42000;105000;East;Pennsylvania;Pittsburgh;Diesel;Individual;Manual;Second_Owner;23,4;1248;74;190Nm@ 2000rpm;5;N
3597;Hyundai;2014;42000;50000;Central;Missouri;Columbia;Diesel;Individual;Manual;First_Owner;22,54;1396;88,73;219.7Nm@ 1500-2750rpm;5;N
3621;Maruti;2019;42000;10000;East;Connecticut;Torrington;Petrol;Individual;Manual;First_Owner;15,37;1196;73;101Nm@ 3000rpm;5;N
3684;Hyundai;2014;42000;50000;East;Ohio;North Olmsted;Diesel;Individual;Manual;First_Owner;22,54;1396;88,73;219.7Nm@ 1500-2750rpm;5;N
3705;Hyundai;2016;42000;30000;West;California;Lancaster;Petrol;Individual;Manual;Second_Owner;18,9;1197;82;114Nm@ 4000rpm;5;N
3737;Toyota;2014;42000;120000;West;Arizona;Bullhead City;Diesel;Individual;Manual;First_Owner;23,59;1364;67,04;170Nm@ 1800-2400rpm;5;N
3854;Maruti;2017;42000;60000;West;Colorado;Lakewood;CNG;Individual;Manual;First_Owner;26,6;998;58,16;77Nm@ 3500rpm;5;N
4856;Honda;2013;42000;40000;East;New York;Hempstead;Diesel;Individual;Manual;Second_Owner;25,8;1498;98,6;200Nm@ 1750rpm;5;N
5310;Renault;2019;42000;15000;East;Ohio;Boardman;Petrol;Individual;Manual;First_Owner;23,01;999;67;91Nm@ 4250rpm;5;N
5312;Hyundai;2016;42000;9750;Central;Oklahoma;Mustang;Petrol;Individual;Manual;Second_Owner;19,81;1086;68,05;99.04Nm@ 4500rpm;5;N
5827;Hyundai;2012;42000;100000;East;Pennsylvania;Upper Saint Clair;Diesel;Individual;Manual;Second_Owner;22,32;1582;126,32;259.8Nm@ 1900-2750rpm;5;N
6074;Maruti;2018;42000;35000;Central;Minnesota;Saint Paul;Petrol;Individual;Automatic;First_Owner;20,51;998;67;90Nm@ 3500rpm;5;N
6238;Chevrolet;2016;42000;110000;West;Utah;West Valley City;Diesel;Individual;Manual;Second_Owner;18,2;1248;73,74;172.5Nm@ 1750rpm;7;N
6622;Maruti;2014;42000;90000;East;Maryland;Waldorf;Diesel;Individual;Manual;First_Owner;23,4;1248;74;190Nm@ 2000rpm;5;N
6747;Volkswagen;2012;42000;110000;Central;Kansas;Wichita;Diesel;Individual;Manual;Third_Owner;19,33;1968;138,1;320Nm@ 1750-2500rpm;5;N
6979;Maruti;2014;42000;120000;Central;Michigan;Roseville;Diesel;Individual;Manual;Second_Owner;23,4;1248;74;190Nm@ 2000rpm;5;N
7047;Hyundai;2019;42000;30000;West;New Mexico;Clovis;Petrol;Individual;Manual;First_Owner;20,3;1086;68;99Nm@ 4500rpm;5;N
7143;Maruti;2013;42000;67000;West;Montana;Helena;Petrol;Individual;Manual;First_Owner;18,6;1197;85,8;114Nm@ 4000rpm;5;N
7201;Mahindra;2018;42000;31000;Central;Missouri;Gladstone;Diesel;Individual;Manual;First_Owner;25,32;1198;77;190Nm@ 1750-2250rpm;6;N
7239;Maruti;2013;42000;105000;South;Tennessee;Hendersonville;Diesel;Individual;Manual;Second_Owner;23,4;1248;74;190Nm@ 2000rpm;5;N
7387;Maruti;2015;42000;36000;West;California;Ontario;Petrol;Individual;Manual;First_Owner;20,4;1197;83,11;113Nm@ 4200rpm;5;N
7672;Hyundai;2013;42000;21000;Central;Michigan;Troy;Petrol;Individual;Manual;First_Owner;18,9;1197;81,86;113.75nm@ 4000rpm;5;N
895;Mahindra;2010;42100;120000;East;District of Columbia;Washington;Diesel;Individual;Manual;Second_Owner;13,6;2523;63;180 Nm at 1440-1500rpm;7;Y
4933;Maruti;2017;42100;59500;Central;Indiana;Portage;Petrol;Individual;Manual;Second_Owner;23,1;998;67,04;90Nm@ 3500rpm;5;N
5075;Honda;2011;42100;105000;West;California;Calexico;Petrol;Individual;Manual;First_Owner;17;1497;118;146Nm at 4800 rpm;5;N
2024;Maruti;2015;42300;60000;South;Florida;Port Charlotte;Petrol;Individual;Manual;Second_Owner;16,02;1373;93,7;130Nm@ 4000rpm;7;Y
40;Tata;2011;42500;60000;South;North Carolina;Charlotte;Diesel;Individual;Manual;Second_Owner;13,93;2179;138,03;320Nm@ 1700-2700rpm;7;Y
44;Honda;2013;42500;86300;East;New York;New York City;Petrol;Dealer;Manual;First_Owner;16,8;1497;116,3;146Nm@ 4800rpm;5;Y
51;Honda;2015;42500;49800;East;New York;New York City;Diesel;Dealer;Manual;First_Owner;24,7;1498;98,63;200Nm@ 1750rpm;5;Y
64;Hyundai;2013;42500;60000;West;California;San Francisco;Diesel;Individual;Manual;First_Owner;21,27;1396;88,76;219.6Nm@ 1500-2750rpm;5;Y
180;Hyundai;2015;42500;70000;East;New York;New York City;Petrol;Individual;Manual;First_Owner;18,9;1197;82;114Nm@ 4000rpm;5;Y
491;Honda;2016;42500;22000;East;District of Columbia;Washington;Petrol;Individual;Manual;First_Owner;18,5;1198;86,8;109Nm@ 4500rpm;5;Y
524;Tata;2017;42500;42000;East;District of Columbia;Washington;Petrol;Individual;Manual;First_Owner;23,84;1199;84;114Nm@ 3500rpm;5;Y
768;Hyundai;2015;42500;91500;West;California;San Diego;Diesel;Individual;Manual;Second_Owner;24;1120;70;160Nm@ 1500-2750rpm;5;Y
848;Hyundai;2016;42500;15000;East;New York;New York City;Petrol;Individual;Manual;First_Owner;19,81;1086;68,05;99.04Nm@ 4500rpm;5;Y
957;Maruti;2012;42500;96000;West;California;Los Angeles;Diesel;Individual;Manual;Second_Owner;20,77;1248;88,8;200Nm@ 1750rpm;7;Y
986;Mahindra;2014;42500;63000;South;Georgia;Atlanta;Diesel;Individual;Manual;Second_Owner;18,06;2523;63;182.5Nm@ 1500-1800rpm;7;Y
1010;Ford;2012;42500;81632;West;Washington;Seattle;Diesel;Dealer;Manual;First_Owner;20;1399;68;160Nm@ 2000rpm;5;Y
1027;Maruti;2017;42500;40000;East;District of Columbia;Washington;Petrol;Individual;Manual;Second_Owner;23,1;998;67,04;90Nm@ 3500rpm;5;Y
1580;Maruti;2014;42500;50000;Central;Nebraska;Papillion;Diesel;Individual;Manual;Second_Owner;21,79;1248;88,73;200Nm@ 1750rpm;5;Y
2009;Volkswagen;2014;42500;80000;South;Florida;Ponte Vedra Beach;Diesel;Individual;Manual;Second_Owner;15,11;1598;103,6;250Nm@ 1500-2500rpm;5;Y
2403;Toyota;2006;42500;270000;West;California;Temecula;Diesel;Individual;Manual;Third_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);8;N
2500;Maruti;2014;42500;65000;Central;Indiana;Kokomo;Diesel;Individual;Manual;First_Owner;25,2;1248;74;190Nm@ 2000rpm;5;N
2990;Honda;2016;42500;68000;South;Virginia;Mechanicsville;Diesel;Individual;Manual;First_Owner;27,3;1498;98,6;200Nm@ 1750rpm;5;N
3028;Maruti;2016;42500;120000;South;Virginia;Tysons Corner;Diesel;Individual;Manual;Third_Owner;26,59;1248;74;190Nm@ 2000rpm;5;N
3066;Volkswagen;2011;42500;120000;South;Alabama;Oxford;Diesel;Individual;Manual;Second_Owner;19,33;1968;138,1;320Nm@ 1750-2500rpm;5;N
3248;Renault;2014;42500;69000;West;California;Paradise;Diesel;Dealer;Manual;First_Owner;19,87;1461;83,8;200Nm@ 1750rpm;5;N
3359;Toyota;2010;42500;83585;Central;Texas;Round Rock;Diesel;Dealer;Manual;First_Owner;21,43;1364;87,2;205Nm@ 1800-2800rpm;5;N
3372;Tata;2017;42500;42000;South;Virginia;Blacksburg;Petrol;Individual;Manual;First_Owner;23,84;1199;84;114Nm@ 3500rpm;5;N
3579;Renault;2013;42500;152186;East;Pennsylvania;Pittsburgh;Diesel;Dealer;Manual;Second_Owner;20,45;1461;83,8;200Nm@ 1900rpm;5;N
3997;Fiat;2015;42500;96500;Central;Illinois;Galesburg;Diesel;Individual;Manual;First_Owner;20,5;1248;91,72;209Nm@ 2000rpm;5;N
4064;Hyundai;2014;42500;25000;East;Maine;Portland;Petrol;Individual;Manual;First_Owner;18,6;1197;81,83;114.7Nm@ 4000rpm;5;N
4107;Mahindra;2016;42500;70000;West;Idaho;Twin Falls;Diesel;Individual;Manual;Second_Owner;25,32;1198;77;190Nm@ 1750-2250rpm;6;N
4383;Hyundai;2013;42500;101000;West;Washington;Bellevue;Diesel;Dealer;Manual;First_Owner;21,9;1396;88,76;219.6Nm@ 1750-2750rpm;5;N
4393;Maruti;2015;42500;75000;West;California;Santa Ana;Petrol;Dealer;Manual;First_Owner;20,52;1197;81,8;113Nm@ 4200rpm;5;N
4491;Tata;2015;42500;80000;Central;Minnesota;Oakdale;Diesel;Individual;Manual;First_Owner;23;1248;88,7;200Nm@ 1750-3000rpm;5;N
4570;Hyundai;2016;42500;50000;East;Ohio;Strongsville;Petrol;Individual;Manual;First_Owner;19,81;1086;68,05;99.04Nm@ 4500rpm;5;N
4805;Honda;2013;42500;70000;West;California;La Mesa;Diesel;Individual;Manual;First_Owner;25,8;1498;98,6;200Nm@ 1750rpm;5;N
4860;Maruti;2014;42500;70000;West;Washington;Kirkland;Diesel;Individual;Manual;First_Owner;23,2;1248;73,94;190Nm@ 2000rpm;5;N
5273;Hyundai;2013;42500;80000;West;California;Sunnyvale;Diesel;Individual;Manual;Second_Owner;22,32;1582;126,32;259.8Nm@ 1900-2750rpm;5;N
5398;Hyundai;2013;42500;23000;East;Pennsylvania;Baldwin;Petrol;Dealer;Manual;First_Owner;17;1197;80;11.4 kgm at 4,000 rpm;5;N
5449;Maruti;2016;42500;70000;South;Florida;Palm Coast;Diesel;Individual;Manual;First_Owner;23,2;1248;73,94;190Nm@ 2000rpm;5;N
5586;Maruti;2014;42500;80000;West;Arizona;Glendale;Diesel;Individual;Manual;Second_Owner;23,2;1248;73,94;190Nm@ 2000rpm;5;N
5685;Hyundai;2019;42500;15000;West;California;Dublin;Petrol;Individual;Manual;First_Owner;20,3;1086;68;99Nm@ 4500rpm;5;N
5755;Tata;2016;42500;13500;East;Pennsylvania;McKeesport;Petrol;Individual;Manual;First_Owner;23,84;1199;84;114Nm@ 3500rpm;5;N
6003;Skoda;2012;42500;90000;Central;Illinois;Franklin Park;Diesel;Individual;Manual;First_Owner;20,5;1598;103,5;250Nm@ 1500-2500rpm;5;N
6065;Hyundai;2012;42500;100000;West;California;Pico Rivera;Diesel;Individual;Manual;Second_Owner;22,32;1582;126,32;259.8Nm@ 1900-2750rpm;5;N
6436;Ford;2014;42500;60000;Central;Texas;Arlington;Diesel;Individual;Manual;First_Owner;25,01;1498;89,75;204Nm@ 2000-2750rpm;5;N
6716;Toyota;2008;42500;250000;East;Ohio;Middletown;Diesel;Individual;Manual;Third_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);8;N
6730;Maruti;2012;42500;56000;East;Vermont;Colchester;Diesel;Individual;Manual;Second_Owner;22,9;1248;74;190Nm@ 2000rpm;5;N
6809;Hyundai;2016;42500;30000;South;Louisiana;Shreveport;Petrol;Individual;Manual;First_Owner;18,9;1197;82;114Nm@ 4000rpm;5;N
6925;Hyundai;2014;42500;60000;West;California;Hacienda Heights;Diesel;Individual;Manual;First_Owner;24;1120;70;160Nm@ 1500-2750rpm;5;N
7104;Maruti;2014;42500;80000;Central;Michigan;Midland;Petrol;Individual;Manual;Third_Owner;16,02;1373;93,7;130Nm@ 4000rpm;7;N
7151;Chevrolet;2015;42500;70000;East;Ohio;Medina;Diesel;Individual;Manual;First_Owner;13,58;2499;72,4;171Nm@ 1800rpm;9;N
7549;Tata;2011;42500;60000;East;Ohio;Massillon;Diesel;Individual;Manual;Second_Owner;13,93;2179;138,03;320Nm@ 1700-2700rpm;7;N
7693;Hyundai;2015;42500;60000;Central;Iowa;Dubuque;Diesel;Individual;Manual;First_Owner;24,4;1120;71;180.4Nm@ 1750-2500rpm;5;N
8072;Toyota;2010;42500;200000;West;New Mexico;Alamogordo;Diesel;Individual;Manual;Second_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);7;N
8111;Maruti;2017;42500;12000;South;North Carolina;New Bern;Petrol;Individual;Manual;First_Owner;23,1;998;67,04;90Nm@ 3500rpm;5;N
8112;Toyota;2014;42500;50000;South;North Carolina;New Bern;Diesel;Individual;Manual;First_Owner;23,59;1364;67,06;170Nm@ 1800-2400rpm;5;N
8114;Toyota;2010;42500;129000;South;North Carolina;Mooresville;Diesel;Individual;Manual;First_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);8;N
2563;Mahindra;2016;42600;110000;Central;Michigan;Southgate;Petrol;Individual;Manual;First_Owner;18,15;1198;82;115Nm@ 3500-3600rpm;6;N
2584;Hyundai;2014;42700;80000;South;Arkansas;Cabot;Petrol;Individual;Manual;First_Owner;19,1;1197;82;114Nm@ 4000rpm;5;N
6016;Honda;2012;42800;49185;East;New Jersey;Iselin;Petrol;Dealer;Manual;First_Owner;16,8;1497;116,4;146Nm@ 4800rpm;5;N
1339;Ford;2013;42900;49102;West;Idaho;Boise;Petrol;Dealer;Manual;Second_Owner;18,88;999;123,37;170Nm@ 1400-4500rpm;5;Y
487;Maruti;2014;43000;80000;South;North Carolina;Charlotte;Diesel;Individual;Manual;Second_Owner;25,2;1248;74;190Nm@ 2000rpm;5;Y
797;Maruti;2013;43000;86000;East;New York;New York City;Diesel;Individual;Manual;Second_Owner;22,9;1248;74;190Nm@ 2000rpm;5;Y
802;Maruti;2015;43000;5000;East;District of Columbia;Washington;Petrol;Individual;Manual;First_Owner;20,51;998;67,04;90Nm@ 3500rpm;5;Y
1204;Mahindra;2014;43000;120000;South;Alabama;Madison;Diesel;Individual;Manual;First_Owner;15,96;2523;62,1;195Nm@ 1400-2200rpm;7;Y
1483;Maruti;2012;43000;110000;East;New York;Deer Park;Diesel;Individual;Manual;Second_Owner;19,3;1248;73,9;190Nm@ 2000rpm;5;Y
1544;Hyundai;2017;43000;52000;East;Maryland;Crofton;Petrol;Individual;Manual;First_Owner;17;1197;81,86;113.75Nm@ 4000rpm;5;Y
1692;Datsun;2018;43000;5000;West;Colorado;Lakewood;Petrol;Individual;Manual;Second_Owner;20,63;1198;67;104Nm@ 4000rpm;5;Y
1867;Maruti;2018;43000;16589;Central;Missouri;Clayton;Petrol;Trustmark_Dealer;Manual;First_Owner;20,51;998;67,04;90Nm@ 3500rpm;5;Y
1963;Ford;2017;43000;113000;South;Kentucky;Henderson;Diesel;Individual;Manual;First_Owner;25,83;1498;99;215Nm@ 1750-3000rpm;5;Y
2174;Tata;2017;43000;25000;West;California;San Francisco;Petrol;Individual;Manual;First_Owner;23,84;1199;84;114Nm@ 3500rpm;5;N
2445;Mahindra;2013;43000;100000;Central;Illinois;Naperville;Diesel;Individual;Manual;Second_Owner;15,96;2523;62,1;195Nm@ 1400-2200rpm;7;N
3214;Mahindra;2015;43000;110000;Central;Kansas;Olathe;Diesel;Individual;Manual;Second_Owner;18,49;1493;100;240Nm@ 1600-2800rpm;7;N
3435;Honda;2015;43000;97000;South;Louisiana;Baton Rouge;Diesel;Individual;Manual;Second_Owner;25,8;1498;98,6;200Nm@ 1750rpm;5;N
3563;Maruti;2017;43000;20000;Central;Iowa;Marshalltown;Petrol;Individual;Automatic;First_Owner;20,51;998;67;90Nm@ 3500rpm;5;N
3628;Maruti;2017;43000;10000;East;New Jersey;Hopatcong;Petrol;Individual;Manual;First_Owner;23,1;998;67,04;90Nm@ 3500rpm;5;N
3967;Datsun;2018;43000;5000;Central;Indiana;La Porte;Petrol;Individual;Manual;Second_Owner;20,63;1198;67;104Nm@ 4000rpm;5;N
4049;Tata;2017;43000;38000;South;South Carolina;Rock Hill;Petrol;Individual;Manual;Second_Owner;23,84;1199;84;114Nm@ 3500rpm;5;N
4050;Tata;2017;43000;35000;South;South Carolina;Myrtle Beach;Petrol;Individual;Manual;Second_Owner;23,84;1199;84;114Nm@ 3500rpm;5;N
4076;Maruti;2014;43000;90000;South;Virginia;Virginia Beach;Diesel;Individual;Manual;First_Owner;22,9;1248;74;190Nm@ 2000rpm;5;N
4143;Chevrolet;2011;43000;80000;West;California;Santa Maria;Diesel;Individual;Automatic;Second_Owner;18,1;1991;147,9;327Nm@ 2600rpm;4;N
4202;Datsun;2018;43000;5000;East;New York;Franklin Square;Petrol;Individual;Manual;Second_Owner;20,63;1198;67;104Nm@ 4000rpm;5;N
4350;Ford;2017;43000;113000;Central;Texas;Mesquite;Diesel;Individual;Manual;First_Owner;25,83;1498;99;215Nm@ 1750-3000rpm;5;N
4414;Mahindra;2011;43000;120000;South;North Carolina;Wake Forest;Diesel;Individual;Manual;Second_Owner;12,05;2179;120;290Nm@ 1800-2800rpm;8;N
4631;Toyota;2006;43000;264000;South;Florida;Gainesville;Diesel;Individual;Manual;First_Owner;12,8;2494;102;20.4@ 1400-3400(kgm@ rpm);8;N
5119;Maruti;2013;43000;63000;Central;Minnesota;Minneapolis;Diesel;Individual;Manual;First_Owner;23,4;1248;74;190Nm@ 2000rpm;5;N
5476;Maruti;2013;43000;190000;West;Utah;Clearfield;Diesel;Individual;Manual;Second_Owner;23,4;1248;74;190Nm@ 2000rpm;5;N
5744;Mahindra;2017;43000;20000;West;Utah;Salt Lake City;Petrol;Individual;Manual;Second_Owner;18,15;1198;82;115Nm@ 3500-3600rpm;6;N
5790;Maruti;2019;43000;20000;Central;Minnesota;Prior Lake;CNG;Individual;Manual;First_Owner;32,26;998;58,3;78Nm@ 3500rpm;4;N
5996;Mahindra;2012;43000;120000;Central;Texas;Dallas;Diesel;Individual;Manual;First_Owner;15,96;2523;62,1;195Nm@ 1400-2200rpm;7;N
6503;Mahindra;2012;43000;148000;Central;Iowa;Muscatine;Diesel;Individual;Manual;Second_Owner;12,05;2179;120;290Nm@ 1800-2800rpm;9;N
7174;Hyundai;2015;43000;35000;Central;Texas;Mineral Wells;Petrol;Individual;Manual;Second_Owner;18,6;1197;81,83;114.7Nm@ 4000rpm;5;N
7236;Maruti;2017;43000;20000;West;California;Palo Alto;Petrol;Individual;Automatic;First_Owner;20,51;998;67;90Nm@ 3500rpm;5;N
7313;Hyundai;2014;43000;80000;South;South Carolina;Summerville;Diesel;Individual;Manual;Second_Owner;24;1120;70;160Nm@ 1500-2750rpm;5;N
7347;Maruti;2011;43000;120000;South;Virginia;Winchester;Diesel;Individual;Manual;Second_Owner;19,3;1248;73,9;190Nm@ 2000rpm;5;N
7457;Hyundai;2019;43000;18500;West;Oregon;Klamath Falls;Petrol;Individual;Manual;First_Owner;20,3;1086;68;99Nm@ 4500rpm;5;N
7651;Mahindra;2012;43000;50000;West;Washington;Walla Walla;Diesel;Individual;Manual;First_Owner;15,96;2523;62,1;195Nm@ 1400-2200rpm;7;N
7664;Volkswagen;2014;43000;100000;Central;Michigan;Warren;Petrol;Individual;Manual;First_Owner;15,04;1598;103,2;153Nm@ 3800rpm;5;N
7720;Maruti;2018;43000;14000;Central;Texas;Kingsville;Petrol;Individual;Manual;First_Owner;20,51;998;67,04;90Nm@ 3500rpm;5;N
7992;Maruti;2013;43000;90000;East;Vermont;Essex Junction;Petrol;Individual;Manual;First_Owner;16,02;1373;93,7;130Nm@ 4000rpm;7;N
7615;Toyota;2014;43100;120000;Central;Illinois;Oswego;Diesel;Individual;Manual;First_Owner;23,59;1364;67,04;170Nm@ 1800-2400rpm;5;N
5069;Hyundai;2012;43200;77000;West;Idaho;Eagle;Diesel;Individual;Manual;First_Owner;22,32;1582;126,32;259.8Nm@ 1900-2750rpm;5;N
8037;Maruti;2018;43200;30000;East;Ohio;Lima;Petrol;Individual;Manual;First_Owner;20,51;998;67,04;90Nm@ 3500rpm;5;N
5608;Ford;2015;43300;70000;South;Tennessee;Clarksville;Diesel;Individual;Manual;First_Owner;25,83;1498;99;215Nm@ 1750-3000rpm;5;N
6854;Chevrolet;2015;43400;120000;East;New York;Schenectady;Diesel;Individual;Manual;First_Owner;13,58;2499;72,4;171Nm@ 1800rpm;10;N
350;Hyundai;2015;43500;40000;West;California;Los Angeles;Petrol;Dealer;Manual;First_Owner;18,9;1197;82;114Nm@ 4000rpm;5;Y
460;Maruti;2015;43500;50000;West;California;Los Angeles;Petrol;Individual;Manual;Second_Owner;20,4;1197;83,11;115Nm@ 4000rpm;5;Y
1209;Renault;2013;43500;120000;South;Alabama;Madison;Diesel;Individual;Manual;First_Owner;21,64;1461;84,8;200Nm@ 2000rpm;5;Y
1386;Hyundai;2019;43500;19500;South;Georgia;Columbus;Petrol;Dealer;Manual;First_Owner;20,3;1086;68,07;99.07Nm@ 4500rpm;5;Y
1646;Maruti;2015;43500;25000;West;Washington;Olympia;Petrol;Individual;Manual;Second_Owner;20,85;1197;83,14;115Nm@ 4000rpm;5;Y
2875;Maruti;2015;43500;50000;East;Ohio;Westlake;Petrol;Individual;Manual;Second_Owner;20,4;1197;83,11;115Nm@ 4000rpm;5;N
